household_ID,avg_consumption,total_hours_appliances,num_appliances,num_lights,socio_economic_class
ID3183,112.56,194.0,9.0,5.0,SEC C
ID3184,26.68,56.0,4.0,11.0,SEC C
ID3185,85.0,232.3,19.0,4.0,SEC B
ID3186,84.6,208.28,29.0,13.0,SEC B
ID3187,148.92,198.07999999999998,20.0,3.0,SEC C
ID3188,96.12,275.85,16.0,6.0,SEC E
ID3189,108.32,109.17,13.0,4.0,SEC B
ID3190,7.52,1.2,1.0,3.0,SEC B
ID3191,176.4,237.68,18.0,11.0,SEC A
ID3192,815.0526315789474,365.75,47.0,26.0,SEC C
ID3193,187.44,170.0,9.0,7.0,SEC A
ID3194,56.0,226.89,10.0,5.0,SEC C
ID3195,95.96,228.25,15.0,9.0,SEC C
ID3196,111.04,114.25,8.0,4.0,SEC C
ID3197,96.72,210.0,11.0,4.0,SEC C
ID3198,71.56,284.49,20.0,6.0,SEC C
ID3199,87.44,227.75,17.0,7.0,SEC C
ID3200,12.84,199.9,26.0,9.0,SEC B
ID3201,33.04,245.91,25.0,14.0,SEC B
ID3202,120.56,37.5,22.0,9.0,SEC C
ID3203,130.64,279.95,32.0,18.0,SEC A
ID3204,88.56,218.0,9.0,4.0,SEC C
ID3205,198.16,248.41,20.0,11.0,SEC B
ID3206,140.88,183.8,12.0,10.0,SEC B
ID3207,128.52,427.06,35.0,9.0,SEC A
ID3208,67.28,218.0,14.0,5.0,SEC A
ID3209,26.16,0.0,1.0,2.0,SEC E
ID3210,97.64,219.2,11.0,5.0,SEC D
ID3211,59.28,14.0,3.0,3.0,SEC B
ID3212,66.44,182.25,7.0,7.0,SEC B
ID3213,130.56,224.41,24.0,5.0,SEC A
ID3214,158.04,210.32999999999998,15.0,9.0,SEC C
ID3215,111.75,186.25,12.0,6.0,SEC A
ID3216,171.58333333333334,11.0,5.0,5.0,SEC D
ID3217,146.52,248.91,27.0,16.0,SEC A
ID3218,121.36,189.25,10.0,5.0,SEC C
ID3219,85.0,243.56,14.0,4.0,SEC A
ID3220,125.28,203.5,17.0,12.0,SEC A
ID3221,79.48,278.75,14.0,8.0,SEC D
ID3222,379.8,423.5,40.0,9.0,SEC A
ID3223,133.8,199.48,17.0,11.0,SEC B
ID3224,99.6,177.25,8.0,6.0,SEC C
ID3225,120.12,23.5,6.0,4.0,SEC D
ID3226,31.64,179.0,9.0,8.0,SEC C
ID3227,60.48,174.75,9.0,10.0,SEC C
ID3228,135.84,191.5,16.0,6.0,SEC B
ID3229,142.52,172.75,11.0,8.0,SEC B
ID3230,85.56,181.25,16.0,7.0,SEC A
ID3231,122.96,186.0,14.0,7.0,SEC B
ID3232,186.48,310.5,42.0,12.0,SEC C
ID3233,104.72,309.06,35.0,14.0,SEC A
ID3234,30.84,216.75,10.0,7.0,SEC B
ID3235,60.96,198.25,9.0,3.0,SEC D
ID3236,91.76,181.41,9.0,7.0,SEC E
ID3237,263.96,170.48,13.0,14.0,SEC C
ID3238,172.0,185.5,35.0,11.0,SEC A
ID3239,63.72,176.25,11.0,5.0,SEC C
ID3240,206.2,195.0,18.0,12.0,SEC B
ID3241,81.04,212.25,12.0,5.0,SEC D
ID3242,220.04,323.15,30.0,16.0,SEC A
ID3243,25.84,168.0,8.0,0.0,SEC C
ID3244,92.24,222.0,16.0,9.0,SEC A
ID3245,107.64,0.0,4.0,3.0,SEC D
ID3246,143.32,210.75,13.0,6.0,SEC C
ID3247,167.44,211.75,21.0,11.0,SEC C
ID3248,168.8,198.31,21.0,6.0,SEC A
ID3249,130.12,213.75,14.0,8.0,SEC A
ID3250,501.4,3.74,17.0,9.0,SEC C
ID3251,106.88,205.07,11.0,9.0,SEC C
ID3252,62.8,110.75,17.0,8.0,SEC C
ID3253,221.88,251.25,29.0,11.0,SEC A
ID3254,72.96,186.5,12.0,7.0,SEC C
ID3255,120.72,139.5,11.0,4.0,SEC C
ID3256,339.2,171.45,10.0,4.0,SEC D
ID3257,65.16,76.32,8.0,6.0,SEC D
ID3258,355.8,177.25,11.0,14.0,SEC D
ID3259,154.24,172.83,11.0,8.0,SEC C
ID3260,87.88,215.5,19.0,8.0,SEC A
ID3261,121.76,196.82,14.0,8.0,SEC B
ID3262,98.48,178.08,15.0,9.0,SEC C
ID3263,247.56,381.83,21.0,14.0,SEC A
ID3264,37.04,0.0,5.0,0.0,SEC E
ID3265,62.92,171.25,8.0,6.0,SEC B
ID3266,151.44,191.75,15.0,7.0,SEC C
ID3267,598.52,811.12,43.0,22.0,SEC A
ID3268,116.8,240.57999999999998,19.0,10.0,SEC A
ID3269,80.04,2.25,5.0,3.0,SEC A
ID3270,74.28,190.6,19.0,11.0,SEC A
ID3271,127.56,266.75,14.0,8.0,SEC C
ID3272,112.44,183.75,16.0,5.0,SEC C
ID3273,86.04,0.0,10.0,5.0,SEC C
ID3274,43.48,3.31,4.0,3.0,SEC C
ID3275,0.0,231.5,17.0,6.0,SEC C
ID3276,85.52,168.0,8.0,6.0,SEC B
ID3277,95.36,139.73,18.0,10.0,SEC B
ID3278,235.08,176.06,23.0,6.0,SEC A
ID3279,429.68,428.99,26.0,20.0,SEC A
ID3280,104.88,190.5,10.0,5.0,SEC C
ID3281,106.56,178.75,17.0,7.0,SEC A
ID3282,176.36,216.0,18.0,8.0,SEC A
ID3283,129.12,242.5,14.0,7.0,SEC A
ID3284,414.28,183.25,29.0,6.0,SEC C
ID3285,36.48,194.5,7.0,8.0,SEC B
ID3286,66.12,181.65,11.0,9.0,SEC B
ID3287,114.36,172.5,12.0,6.0,SEC C
ID3288,103.08,210.75,11.0,9.0,SEC B
ID3289,81.0,192.5,10.0,6.0,SEC E
ID3290,67.24,184.0,13.0,5.0,SEC C
ID3291,80.84,329.0,22.0,11.0,SEC A
ID3292,39.44,214.0,13.0,8.0,SEC A
ID3293,281.08,215.5,9.0,6.0,SEC B
ID3294,81.84,177.5,5.0,3.0,SEC C
ID3295,84.04,183.5,10.0,4.0,SEC C
ID3296,114.44,205.5,17.0,6.0,SEC C
ID3297,45.4,189.5,11.0,8.0,SEC C
ID3298,135.68,206.25,12.0,10.0,SEC B
ID3299,170.2,176.06,23.0,7.0,SEC A
ID3300,20.92,192.5,6.0,5.0,SEC D
ID3301,103.76,178.75,9.0,6.0,SEC B
ID3302,76.08,168.25,6.0,7.0,SEC C
ID3303,9.72,0.0,1.0,4.0,SEC E
ID3304,6.28,0.0,1.0,3.0,SEC E
ID3305,89.04,223.66,15.0,7.0,SEC B
ID3306,84.48,189.91,12.0,6.0,SEC C
ID3307,355.32,237.73,14.0,7.0,SEC C
ID3308,90.52,230.41,9.0,7.0,SEC C
ID3309,111.16,240.25,9.0,6.0,SEC C
ID3310,65.08,173.5,9.0,6.0,SEC B
ID3311,195.28,191.88,17.0,10.0,SEC B
ID3312,151.04,203.27,12.0,8.0,SEC C
ID3313,60.36,251.36,17.0,5.0,SEC A
ID3314,175.4,221.0,8.0,6.0,SEC C
ID3315,150.0,264.12,15.0,8.0,SEC A
ID3316,61.36,262.0,21.0,4.0,SEC A
ID3317,10.96,14.0,3.0,4.0,SEC E
ID3318,0.0,202.5,9.0,6.0,SEC B
ID3319,94.8,186.33,10.0,11.0,SEC C
ID3320,105.56,199.5,8.0,8.0,SEC C
ID3321,130.96,214.75,14.0,9.0,SEC C
ID3322,51.6,214.2,8.0,4.0,SEC A
ID3323,41.28,191.81,10.0,7.0,SEC C
ID3324,102.6,239.25,9.0,7.0,SEC C
ID3325,78.36,179.25,10.0,6.0,SEC C
ID3326,159.32,222.0,25.0,9.0,SEC A
ID3327,75.56,196.75,8.0,6.0,SEC D
ID3328,50.76,195.75,9.0,4.0,SEC C
ID3329,72.96,243.5,11.0,7.0,SEC C
ID3330,119.84,291.0,25.0,9.0,SEC B
ID3331,83.84,230.25,16.0,7.0,SEC B
ID3332,171.32,208.0,20.0,10.0,SEC B
ID3333,59.68,178.0,9.0,10.0,SEC A
ID3334,82.8,202.5,10.0,6.0,SEC C
ID3335,8.04,0.5,1.0,2.0,SEC A
ID3336,52.88,32.16,9.0,4.0,SEC D
ID3337,31.8,18.25,4.0,5.0,SEC B
ID3338,240.2,245.75,10.0,7.0,SEC C
ID3339,164.4,296.25,20.0,13.0,SEC A
ID3340,108.28,164.25,12.0,7.0,SEC C
ID3341,510.68,176.81,10.0,8.0,SEC A
ID3342,80.12,174.0,11.0,6.0,SEC D
ID3343,102.36,238.65,13.0,5.0,SEC B
ID3344,80.36,210.36,19.0,6.0,SEC A
ID3345,65.92,198.97,11.0,4.0,SEC C
ID3346,156.76,339.3,12.0,8.0,SEC D
ID3347,134.44,246.22,17.0,5.0,SEC B
ID3348,143.32,217.5,16.0,6.0,SEC C
ID3349,112.24,237.32999999999998,16.0,6.0,SEC D
ID3350,126.32,80.5,3.0,6.0,SEC D
ID3351,198.08,186.25,18.0,11.0,SEC B
ID3352,106.52,248.5,11.0,5.0,SEC D
ID3353,102.24,190.0,10.0,7.0,SEC C
ID3354,20.28,93.5,8.0,5.0,SEC D
ID3355,78.4,41.0,7.0,6.0,SEC D
ID3356,173.56,225.0,14.0,10.0,SEC C
ID3357,47.28,17.7,6.0,4.0,SEC B
ID3358,75.88,223.0,11.0,9.0,SEC B
ID3359,75.88,243.05,8.0,5.0,SEC D
ID3360,88.92,197.59,18.0,8.0,SEC A
ID3361,150.52,180.5,18.0,5.0,SEC C
ID3362,62.4,217.5,17.0,6.0,SEC C
ID3363,104.96,198.28,19.0,12.0,SEC A
ID3364,209.84,225.0,17.0,9.0,SEC D
ID3365,84.76,4.0,5.0,4.0,SEC C
ID3366,294.96,237.75,45.0,11.0,SEC A
ID3367,76.6,253.37,13.0,7.0,SEC C
ID3368,140.24,192.0,7.0,6.0,SEC C
ID3369,111.52,180.88,10.0,6.0,SEC D
ID3370,39.0,22.0,6.0,5.0,SEC D
ID3371,151.32,35.75,10.0,6.0,SEC C
ID3372,71.52,4.0,9.0,3.0,SEC D
ID3373,115.68,172.61,12.0,7.0,SEC C
ID3374,16.76,14.75,16.0,6.0,SEC B
ID3375,127.12,171.99,19.0,8.0,SEC B
ID3376,230.96,299.0,28.0,16.0,SEC C
ID3377,58.4,21.5,10.0,5.0,SEC C
ID3378,88.52,193.66,11.0,8.0,SEC D
ID3379,99.04,244.0,24.0,12.0,SEC A
ID3380,66.08,137.0,9.0,8.0,SEC B
ID3381,74.36,4.5,4.0,5.0,SEC C
ID3382,77.2,239.0,19.0,5.0,SEC C
ID3383,65.16,214.55,14.0,6.0,SEC B
ID3384,56.56,200.5,13.0,5.0,SEC C
ID3385,509.96,24.0,10.0,5.0,SEC C
ID3386,70.4,60.5,7.0,6.0,SEC B
ID3387,149.16,222.25,25.0,9.0,SEC B
ID3388,202.52,280.5,20.0,7.0,SEC C
ID3389,128.56,203.91,19.0,12.0,SEC B
ID3390,50.6,211.07999999999998,18.0,5.0,SEC C
ID3391,107.72,252.55,17.0,6.0,SEC B
ID3392,60.68,171.83,14.0,6.0,SEC D
ID3393,101.58333333333333,0.75,5.0,7.0,SEC C
ID3394,134.68,192.49,18.0,5.0,SEC C
ID3395,410.04545454545456,233.025,44.0,22.0,SEC C
ID3396,174.2,182.25,23.0,20.0,SEC B
ID3397,141.84,263.25,15.0,6.0,SEC C
ID3398,107.2,73.94,10.0,7.0,SEC C
ID3399,462.48,204.4,25.0,16.0,SEC B
ID3400,91.68,172.6,7.0,8.0,SEC C
ID3401,83.64,177.51,13.0,4.0,SEC C
ID3402,44.68,71.32,5.0,6.0,SEC A
ID3403,40.76,245.5,14.0,4.0,SEC B
ID3404,184.0,217.25,19.0,12.0,SEC A
ID3405,159.8,215.5,29.0,13.0,SEC C
ID3406,89.16,185.25,14.0,10.0,SEC B
ID3407,23.52,0.0,1.0,3.0,SEC E
ID3408,77.16,239.0,8.0,8.0,SEC C
ID3409,32.36,17.5,4.0,5.0,SEC D
ID3410,13.32,8.33,7.0,4.0,SEC E
ID3411,487.64,333.75,29.0,17.0,SEC A
ID3412,154.28,197.95,9.0,8.0,SEC C
ID3413,109.84,257.25,24.0,12.0,SEC A
ID3414,135.56,206.56,21.0,5.0,SEC A
ID3415,82.76,176.15,17.0,5.0,SEC A
ID3416,117.04,176.5,19.0,11.0,SEC B
ID3417,58.04,176.265,8.0,6.0,SEC C
ID3418,91.12,84.97,19.0,8.0,SEC B
ID3419,76.76,181.74,32.0,9.0,SEC A
ID3420,108.04,239.32,11.0,7.0,SEC A
ID3421,95.44,112.66,18.0,5.0,SEC C
ID3422,98.2,149.7,17.0,7.0,SEC B
ID3423,79.48,137.35,8.0,7.0,SEC D
ID3424,119.88,104.0,14.0,4.0,SEC C
ID3425,120.6,255.0,16.0,6.0,SEC C
ID3426,14.4,47.5,15.0,7.0,SEC C
ID3427,8.76,0.0,1.0,2.0,SEC D
ID3428,55.08,227.5,12.0,7.0,SEC C
ID3429,130.08,178.43,25.0,10.0,SEC C
ID3430,244.16,213.29,21.0,17.0,SEC B
ID3431,118.52,177.5,9.0,6.0,SEC C
ID3432,189.36,269.51,19.0,8.0,SEC A
ID3433,106.32,223.25,33.0,15.0,SEC A
ID3434,53.08,7.8100000000000005,10.0,12.0,SEC D
ID3435,74.72,64.0,26.0,7.0,SEC A
ID3436,56.72,168.5,9.0,6.0,SEC C
ID3437,78.8,110.0,13.0,5.0,SEC C
ID3438,385.52,182.85,13.0,11.0,SEC C
ID3439,246.68,214.5,18.0,16.0,SEC C
ID3440,91.52,63.5,22.0,15.0,SEC C
ID3441,398.24,204.5,35.0,29.0,SEC A
ID3442,90.88,11.25,11.0,9.0,SEC D
ID3443,74.6,205.49,8.0,4.0,SEC D
ID3444,343.88,346.16,20.0,19.0,SEC A
ID3445,187.56,273.56,32.0,8.0,SEC A
ID3446,14.72,0.0,12.0,3.0,SEC A
ID3447,75.28,185.0,15.0,8.0,SEC A
ID3448,43.48,2.75,14.0,9.0,SEC C
ID3449,51.4,7.8100000000000005,7.0,4.0,SEC C
ID3450,173.24,180.57999999999998,13.0,9.0,SEC D
ID3451,178.28,172.62,6.0,5.0,SEC C
ID3452,135.04,215.76,24.0,9.0,SEC A
ID3453,68.26315789473684,227.49,13.0,9.0,SEC A
ID3454,312.8636363636364,265.5,15.0,10.0,SEC B
ID3455,2.76,9.0,5.0,4.0,SEC C
ID3456,102.8,193.17,13.0,9.0,SEC B
ID3457,221.68,246.57,16.0,9.0,SEC B
ID3458,73.24,256.033,9.0,8.0,SEC D
ID3459,133.6,145.5,18.0,7.0,SEC A
ID3460,136.32,175.735,5.0,6.0,SEC A
ID3461,20.4,198.5,10.0,6.0,SEC C
ID3462,63.68,123.99,10.0,12.0,SEC C
ID3463,192.12,189.22,18.0,7.0,SEC A
ID3464,130.72,225.25,38.0,10.0,SEC B
ID3465,183.88,43.0,13.0,8.0,SEC B
ID3466,322.32,376.75,32.0,23.0,SEC B
ID3467,115.92,172.75,8.0,10.0,SEC A
ID3468,158.36,29.240000000000002,19.0,11.0,SEC B
ID3469,162.66666666666666,151.07,9.0,9.0,SEC A
ID3470,111.72,188.45,14.0,11.0,SEC A
ID3471,404.52,198.3,20.0,9.0,SEC B
ID3472,93.56,308.25,23.0,5.0,SEC A
ID3473,179.6,211.66,29.0,14.0,SEC A
ID3474,89.96,184.0,15.0,5.0,SEC A
ID3475,217.6,395.5,23.0,19.0,SEC A
ID3476,241.72,198.75,28.0,29.0,SEC A
ID3477,171.28,189.99,20.0,7.0,SEC A
ID3478,28.84,275.5,24.0,6.0,SEC D
ID3479,785.44,415.0,34.0,22.0,SEC A
ID3480,429.6,208.5,7.0,5.0,SEC C
ID3481,25.3125,0.0,2.0,3.0,SEC D
ID3482,145.76,376.90999999999997,15.0,7.0,SEC C
ID3483,82.52,47.33,9.0,9.0,SEC D
ID3484,107.04,182.16,9.0,7.0,SEC C
ID3485,181.96,214.0,16.0,9.0,SEC A
ID3486,131.76,268.615,26.0,9.0,SEC A
ID3487,240.8,262.08,15.0,8.0,SEC C
ID3488,234.4,261.5,20.0,9.0,SEC A
ID3489,155.04,215.0,13.0,6.0,SEC C
ID3490,39.04,196.0,6.0,6.0,SEC C
ID3491,242.68,239.0,16.0,11.0,SEC A
ID3492,126.36,81.5,19.0,9.0,SEC A
ID3493,100.96,201.0,12.0,7.0,SEC C
ID3494,87.72,183.88,20.0,7.0,SEC C
ID3495,173.68,170.5,9.0,7.0,SEC B
ID3496,26.84,0.0,3.0,4.0,SEC D
ID3497,62.52,184.5,9.0,8.0,SEC C
ID3498,20.4,207.5,9.0,11.0,SEC C
ID3499,96.72,208.0,11.0,10.0,SEC D
ID3500,98.88,13.4,29.0,10.0,SEC B
ID3501,110.68,203.32999999999998,8.0,9.0,SEC B
ID3502,280.2,330.25,18.0,12.0,SEC C
ID3503,97.64,172.7,7.0,6.0,SEC C
ID3504,76.92,218.45,13.0,9.0,SEC A
ID3505,79.64,196.0,10.0,5.0,SEC C
ID3506,424.88,181.75,11.0,8.0,SEC D
ID3507,199.88,26.25,9.0,7.0,SEC D
ID3508,64.92,198.25,8.0,5.0,SEC B
ID3509,158.52,195.25,13.0,8.0,SEC C
ID3510,104.12,325.45,33.0,18.0,SEC A
ID3511,32.76,0.0,1.0,5.0,SEC B
ID3512,108.8,17.5,8.0,9.0,SEC D
ID3513,129.76,195.0,13.0,7.0,SEC A
ID3514,68.0,172.16,4.0,12.0,SEC D
ID3515,195.0,206.55,17.0,11.0,SEC A
ID3516,3.8636363636363638,3.5,1.0,1.0,SEC A
ID3517,84.88,201.57999999999998,11.0,8.0,SEC D
ID3518,15.64,298.5,17.0,8.0,SEC B
ID3519,145.92,206.0,22.0,7.0,SEC B
ID3520,132.64,359.57,19.0,11.0,SEC A
ID3521,134.08,198.75,17.0,14.0,SEC A
ID3522,80.8,195.0,25.0,13.0,SEC A
ID3523,25.8,31.5,3.0,2.0,SEC D
ID3524,80.2,195.5,9.0,6.0,SEC C
ID3525,93.24,169.25,4.0,6.0,SEC C
ID3526,156.6,129.16,15.0,8.0,SEC A
ID3527,199.52,383.0,15.0,6.0,SEC A
ID3528,103.88,234.95,13.0,9.0,SEC B
ID3529,36.68,5.98,6.0,6.0,SEC C
ID3530,114.04,200.75,13.0,7.0,SEC B
ID3531,120.96,137.0,5.0,6.0,SEC D
ID3532,138.64,247.0,16.0,9.0,SEC B
ID3533,31.84,135.5,10.0,8.0,SEC A
ID3534,141.0,177.0,8.0,5.0,SEC B
ID3535,99.88,218.75,14.0,10.0,SEC D
ID3536,30.291666666666668,0.0,2.0,3.0,SEC E
ID3537,107.2,224.0,12.0,8.0,SEC B
ID3538,140.4,230.75,17.0,11.0,SEC A
ID3539,42.541666666666664,178.25,12.0,8.0,SEC B
ID3540,298.68,173.0,9.0,6.0,SEC C
ID3541,108.2,39.5,8.0,9.0,SEC A
ID3542,95.84,190.0,12.0,7.0,SEC C
ID3543,55.16,0.0,1.0,4.0,SEC E
ID3544,250.64,191.0,20.0,19.0,SEC C
ID3545,173.0,168.0,20.0,10.0,SEC A
ID3546,55.64,169.25,10.0,9.0,SEC C
ID3547,58.2,11.5,10.0,4.0,SEC B
ID3548,116.92,201.55,11.0,5.0,SEC D
ID3549,95.8,241.0,9.0,6.0,SEC B
ID3550,109.52,179.5,10.0,7.0,SEC C
ID3551,156.64,338.25,31.0,11.0,SEC A
ID3552,175.16,220.0,20.0,11.0,SEC B
ID3553,78.08,191.0,10.0,6.0,SEC B
ID3554,96.24,96.5,9.0,7.0,SEC D
ID3555,307.2857142857143,191.0,19.0,7.0,SEC B
ID3556,72.2,174.21,10.0,5.0,SEC C
ID3557,112.64,203.5,9.0,4.0,SEC C
ID3558,178.68,212.75,11.0,4.0,SEC C
ID3559,119.44,196.25,11.0,2.0,SEC A
ID3560,24.68,35.0,9.0,4.0,SEC B
ID3561,109.64,203.0,8.0,6.0,SEC D
ID3562,72.72,185.5,11.0,5.0,SEC C
ID3563,130.32,195.0,20.0,7.0,SEC A
ID3564,170.24,200.98,15.0,9.0,SEC C
ID3565,137.84,170.5,9.0,12.0,SEC D
ID3566,19.12,168.0,11.0,0.0,SEC A
ID3567,35.52,178.25,8.0,11.0,SEC C
ID3568,124.08,206.5,21.0,11.0,SEC B
ID3569,68.52,189.75,7.0,6.0,SEC D
ID3570,90.76,207.88,16.0,7.0,SEC C
ID3571,81.48,200.25,21.0,9.0,SEC B
ID3572,94.84,240.0,10.0,7.0,SEC B
ID3573,74.08,290.25,21.0,10.0,SEC C
ID3574,396.88,602.25,27.0,15.0,SEC A
ID3575,49.16,203.75,11.0,8.0,SEC C
ID3576,78.36,200.75,15.0,9.0,SEC C
ID3577,218.8,195.25,16.0,18.0,SEC A
ID3578,72.84,202.25,13.0,6.0,SEC C
ID3579,36.32,200.25,18.0,7.0,SEC B
ID3580,133.36,222.32999999999998,12.0,10.0,SEC C
ID3581,58.56,174.75,13.0,7.0,SEC C
ID3582,47.36,60.25,6.0,6.0,SEC C
ID3583,37.08,265.0,18.0,6.0,SEC C
ID3584,135.72,186.25,11.0,6.0,SEC C
ID3585,177.34782608695653,240.75,14.0,12.0,SEC B
ID3586,55.52,76.5,7.0,5.0,SEC D
ID3587,119.64,183.5,9.0,8.0,SEC C
ID3588,95.78947368421052,189.16,20.0,9.0,SEC A
ID3589,91.52,195.0,11.0,7.0,SEC B
ID3590,58.24,17.5,8.0,6.0,SEC C
ID3591,127.88,187.5,24.0,8.0,SEC C
ID3592,53.44,218.0,11.0,6.0,SEC A
ID3593,16.96,266.83,20.0,11.0,SEC B
ID3594,109.92,222.4,11.0,8.0,SEC C
ID3595,66.17391304347827,0.0,9.0,0.0,SEC D
ID3596,379.72,247.0,18.0,11.0,SEC A
ID3597,145.76,229.5,21.0,8.0,SEC B
ID3598,125.28,185.75,11.0,7.0,SEC C
ID3599,52.96,198.82999999999998,8.0,6.0,SEC D
ID3600,352.96,175.0,6.0,9.0,SEC B
ID3601,294.8888888888889,170.5,10.0,9.0,SEC B
ID3602,210.84,197.5,19.0,8.0,SEC B
ID3603,79.48,179.25,11.0,7.0,SEC C
ID3604,11.8,16.25,5.0,8.0,SEC C
ID3605,71.12,207.25,14.0,8.0,SEC C
ID3606,116.68,199.16,10.0,6.0,SEC B
ID3607,280.32,178.82,13.0,6.0,SEC A
ID3608,220.92,223.81,20.0,13.0,SEC A
ID3609,18.36,1.75,4.0,4.0,SEC C
ID3610,144.76,341.75,33.0,12.0,SEC D
ID3611,112.76,110.25,13.0,9.0,SEC C
ID3612,84.56,178.5,12.0,10.0,SEC B
ID3613,170.0,241.5,33.0,16.0,SEC A
ID3614,41.08,109.5,14.0,6.0,SEC C
ID3615,114.6,191.16,14.0,12.0,SEC C
ID3616,71.2,178.83,10.0,5.0,SEC C
ID3617,173.8,250.5,16.0,11.0,SEC B
ID3618,105.64,182.25,8.0,9.0,SEC C
ID3619,99.2,169.75,11.0,12.0,SEC C
ID3620,170.32,281.83,27.0,7.0,SEC C
ID3621,55.24,192.0,9.0,6.0,SEC D
ID3622,149.72,178.0,11.0,6.0,SEC A
ID3623,228.48,259.92,26.0,9.0,SEC A
ID3624,1494.04,714.56,32.0,27.0,SEC A
ID3625,256.24,234.86,20.0,18.0,SEC A
ID3626,48.12,170.03,10.0,9.0,SEC A
ID3627,0.0,378.3,17.0,6.0,SEC A
ID3628,69.44,199.0,8.0,6.0,SEC D
ID3629,183.96,211.0,15.0,8.0,SEC C
ID3630,96.9090909090909,0.0,2.0,6.0,SEC D
ID3631,106.44,307.5,26.0,7.0,SEC A
ID3632,405.375,423.75,26.0,18.0,SEC B
ID3633,393.32,355.25,38.0,20.0,SEC A
ID3634,88.88,211.3,14.0,9.0,SEC C
ID3635,159.88,238.57,26.0,22.0,SEC A
ID3636,74.76,6.0,5.0,7.0,SEC B
ID3637,68.52,161.0,11.0,9.0,SEC D
ID3638,76.24,145.75,9.0,4.0,SEC C
ID3639,48.0,269.5,10.0,6.0,SEC B
ID3640,186.92,463.25,43.0,11.0,SEC A
ID3641,82.88,5.0,8.0,9.0,SEC C
ID3642,27.0,12.0,5.0,4.0,SEC C
ID3643,196.08,224.0,23.0,8.0,SEC A
ID3644,58.08,5.5,6.0,4.0,SEC D
ID3645,472.08,471.0,16.0,15.0,SEC B
ID3646,128.56,58.25,9.0,6.0,SEC C
ID3647,400.2,227.25,20.0,12.0,SEC A
ID3648,84.04,189.5,21.0,10.0,SEC C
ID3649,68.08,181.5,14.0,10.0,SEC C
ID3650,110.52,200.0,5.0,6.0,SEC D
ID3651,143.48,181.64,16.0,14.0,SEC A
ID3652,101.92,198.95,26.0,14.0,SEC A
ID3653,23.0,22.75,5.0,6.0,SEC C
ID3654,60.16,182.25,7.0,6.0,SEC D
ID3655,230.0,197.25,13.0,12.0,SEC A
ID3656,55.84,183.0,13.0,4.0,SEC C
ID3657,74.76,184.25,10.0,5.0,SEC B
ID3658,165.08,207.0,15.0,11.0,SEC B
ID3659,61.68,84.0,6.0,4.0,SEC D
ID3660,72.16,559.5,31.0,12.0,SEC A
ID3661,143.36,242.57999999999998,23.0,7.0,SEC C
ID3662,754.16,465.0,31.0,18.0,SEC A
ID3663,217.64,304.16,55.0,21.0,SEC A
ID3664,105.04,194.32999999999998,12.0,9.0,SEC C
ID3665,243.04,175.75,16.0,9.0,SEC B
ID3666,66.36,209.0,9.0,4.0,SEC C
ID3667,98.12,223.25,14.0,7.0,SEC C
ID3668,458.6,452.5,24.0,15.0,SEC A
ID3669,106.56,47.5,20.0,5.0,SEC C
ID3670,138.24,171.5,8.0,7.0,SEC B
ID3671,87.54166666666667,211.0,16.0,8.0,SEC C
ID3672,83.08,229.75,16.0,15.0,SEC C
ID3673,80.125,259.75,27.0,8.0,SEC C
ID3674,78.12,178.75,11.0,5.0,SEC C
ID3675,41.4,168.0,6.0,3.0,SEC B
ID3676,73.68,142.25,11.0,11.0,SEC B
ID3677,136.24,192.75,12.0,7.0,SEC A
ID3678,158.0952380952381,202.75,26.0,12.0,SEC A
ID3679,53.96,56.0,8.0,9.0,SEC D
ID3680,76.76,182.75,21.0,7.0,SEC B
ID3681,147.0,179.49,23.0,7.0,SEC C
ID3682,128.96,223.0,11.0,12.0,SEC C
ID3683,20.28,3.5,6.0,3.0,SEC C
ID3684,132.32,178.5,14.0,7.0,SEC C
ID3685,76.52,187.58,14.0,9.0,SEC C
ID3686,185.52,188.5,19.0,8.0,SEC C
ID3687,33.8,2.58,11.0,9.0,SEC B
ID3688,58.6,166.82999999999998,7.0,5.0,SEC C
ID3689,98.6,185.0,12.0,8.0,SEC A
ID3690,158.64,185.25,16.0,5.0,SEC C
ID3691,119.68,218.25,14.0,9.0,SEC B
ID3692,260.24,248.0,12.0,4.0,SEC C
ID3693,172.72,107.25,23.0,14.0,SEC B
ID3694,51.6,259.95,22.0,9.0,SEC A
ID3695,52.88,49.95,9.0,11.0,SEC C
ID3696,202.08695652173913,343.08000000000004,20.0,16.0,SEC A
ID3697,199.32,283.25,19.0,14.0,SEC A
ID3698,93.16,86.0,9.0,10.0,SEC C
ID3699,67.8,48.0,9.0,4.0,SEC C
ID3700,56.92,0.5,3.0,4.0,SEC E
ID3701,84.32,188.0,20.0,9.0,SEC B
ID3702,57.12,173.75,7.0,5.0,SEC E
ID3703,26.08,1.45,4.0,5.0,SEC D
ID3704,85.52,239.25,13.0,8.0,SEC C
ID3705,91.16,185.0,17.0,7.0,SEC B
ID3706,77.36,199.0,10.0,7.0,SEC C
ID3707,34.0,203.25,10.0,5.0,SEC C
ID3708,45.714285714285715,187.5,16.0,5.0,SEC B
ID3709,28.56,347.5,23.0,17.0,SEC C
ID3710,110.28,214.16,11.0,6.0,SEC C
ID3711,53.73913043478261,65.25,15.0,5.0,SEC C
ID3712,119.4,184.49,13.0,8.0,SEC C
